date,obama_sentiment,obama_frequency,obama_date,trump_sentiment,trump_frequency,trump_date,,,
3/05/2019,,,,0.110977146,16,3/05/2019,,,
4/05/2019,,,,0.227622755,12,4/05/2019,,,
5/05/2019,,,,0.178013889,12,5/05/2019,,,
6/05/2019,,,,0.285560065,14,6/05/2019,,,
7/05/2019,,,,0.229166667,2,7/05/2019,,,
8/05/2019,,,,0.133758192,24,8/05/2019,,,
9/05/2019,,,,0.6265625,6,9/05/2019,,,
10/05/2019,,,,0.134034692,32,10/05/2019,,,
11/05/2019,,,,0.093142361,8,11/05/2019,,,
12/05/2019,,,,0.058660339,18,12/05/2019,,,
13/05/2019,,,,0.217357906,26,13/05/2019,,,
14/05/2019,,,,0.342440228,16,14/05/2019,,,
15/05/2019,,,,0.170983646,6,15/05/2019,,,
16/05/2019,,,,-0.00205019,4,16/05/2019,,,
17/05/2019,,,,0.184978475,15,17/05/2019,,,
18/05/2019,,,,0.44,5,18/05/2019,,,
19/05/2019,,,,0.186934577,17,19/05/2019,,,
20/05/2019,,,,0.08687975,18,20/05/2019,,,
21/05/2019,,,,0.216099322,14,21/05/2019,,,
22/05/2019,,,,-0.011746355,23,22/05/2019,,,
23/05/2019,,,,0.089672619,13,23/05/2019,,,
24/05/2019,,,,0.117052138,21,24/05/2019,,,
25/05/2019,,,,0.226590909,9,25/05/2019,,,
26/05/2019,,,,0.307576191,10,26/05/2019,,,
27/05/2019,,,,0.118989344,13,27/05/2019,,,
28/05/2019,,,,0.090514069,7,28/05/2019,,,
29/05/2019,,,,0.345416667,5,29/05/2019,,,
30/05/2019,,,,-0.02537017,18,30/05/2019,,,
31/05/2019,,,,0.188054584,13,31/05/2019,,,
1/06/2019,,,,0.270173611,10,1/06/2019,,,
2/06/2019,,,,0.086422619,12,2/06/2019,,,
3/06/2019,,,,0.16272703,13,3/06/2019,,,
4/06/2019,,,,-0.015178572,4,4/06/2019,,,
5/06/2019,,,,0.117756992,14,5/06/2019,,,
6/06/2019,,,,0.162513258,10,6/06/2019,,,
7/06/2019,,,,0.185950074,16,7/06/2019,,,
8/06/2019,,,,0.233415726,13,8/06/2019,,,
9/06/2019,,,,0.010871032,15,9/06/2019,,,
10/06/2019,,,,0.138512889,11,10/06/2019,,,
11/06/2019,,,,0.109208239,21,11/06/2019,,,
12/06/2019,,,,0.084599905,8,12/06/2019,,,
13/06/2019,,,,0.128946158,32,13/06/2019,,,
14/06/2019,,,,0.201987021,12,14/06/2019,,,
15/06/2019,,,,0.096707989,11,15/06/2019,,,
16/06/2019,,,,0.230579122,23,16/06/2019,,,
17/06/2019,,,,0.27760771,7,17/06/2019,,,
18/06/2019,,,,0.124003551,16,18/06/2019,,,
19/06/2019,,,,0.143319216,15,19/06/2019,,,
20/06/2019,,,,0.275919914,6,20/06/2019,,,
21/06/2019,,,,-0.000510934,7,21/06/2019,,,
22/06/2019,,,,0.281845238,14,22/06/2019,,,
23/06/2019,,,,0.383101852,3,23/06/2019,,,
24/06/2019,,,,0.126638408,9,24/06/2019,,,
25/06/2019,,,,0.244634921,10,25/06/2019,,,
26/06/2019,,,,0.127517448,27,26/06/2019,,,
27/06/2019,,,,0.020083694,11,27/06/2019,,,
28/06/2019,,,,0.185034722,6,28/06/2019,,,
29/06/2019,,,,0.292251082,9,29/06/2019,,,
30/06/2019,,,,0.435138889,3,30/06/2019,,,
1/07/2019,,,,0.223280578,19,1/07/2019,,,
2/07/2019,,,,0.204243025,15,2/07/2019,,,
3/07/2019,,,,0.130526083,18,3/07/2019,,,
4/07/2019,,,,0.371108768,11,4/07/2019,,,
5/07/2019,,,,0.252777778,10,5/07/2019,,,
6/07/2019,,,,0.326823507,9,6/07/2019,,,
7/07/2019,,,,-0.030279762,10,7/07/2019,,,
8/07/2019,,,,0.084526215,9,8/07/2019,,,
9/07/2019,,,,0.178242064,12,9/07/2019,,,
10/07/2019,,,,0.18804554,19,10/07/2019,,,
11/07/2019,,,,0.213487018,32,11/07/2019,,,
12/07/2019,,,,0.217583928,27,12/07/2019,,,
13/07/2019,,,,0.236707143,10,13/07/2019,,,
14/07/2019,,,,0.097953869,12,14/07/2019,,,
15/07/2019,,,,-0.020542328,18,15/07/2019,,,
16/07/2019,,,,0.029407714,11,16/07/2019,,,
17/07/2019,,,,0.082766261,13,17/07/2019,,,
18/07/2019,,,,0.191713435,14,18/07/2019,,,
19/07/2019,,,,0.158303339,19,19/07/2019,,,
20/07/2019,,,,0.393560606,11,20/07/2019,,,
21/07/2019,,,,0.322554012,9,21/07/2019,,,
22/07/2019,,,,-0.037364035,21,22/07/2019,,,
23/07/2019,,,,0.290538679,20,23/07/2019,,,
24/07/2019,,,,0.089076872,26,24/07/2019,,,
25/07/2019,,,,0.257277119,23,25/07/2019,,,
26/07/2019,,,,0.159433979,15,26/07/2019,,,
27/07/2019,,,,-0.078173055,12,27/07/2019,,,
28/07/2019,,,,0.024485479,23,28/07/2019,,,
29/07/2019,,,,0.180159662,20,29/07/2019,,,
30/07/2019,,,,0.107173192,23,30/07/2019,,,
31/07/2019,,,,0.169776864,18,31/07/2019,,,
1/08/2019,,,,0.170768455,16,1/08/2019,,,
2/08/2019,,,,0.15789222,12,2/08/2019,,,
3/08/2019,,,,0.182402778,10,3/08/2019,,,
4/08/2019,,,,0.031481482,9,4/08/2019,,,
5/08/2019,,,,0.065719697,11,5/08/2019,,,
6/08/2019,,,,0.052670387,16,6/08/2019,,,
7/08/2019,,,,0.172603388,19,7/08/2019,,,
8/08/2019,,,,0.1269431,18,8/08/2019,,,
9/08/2019,,,,0.048055556,6,9/08/2019,,,
10/08/2019,,,,0.08194632,10,10/08/2019,,,
11/08/2019,,,,0.133351191,5,11/08/2019,,,
12/08/2019,,,,0.149229167,5,12/08/2019,,,
13/08/2019,,,,0.011807953,18,13/08/2019,,,
14/08/2019,,,,0.221696145,18,14/08/2019,,,
15/08/2019,,,,0.097096862,17,15/08/2019,,,
16/08/2019,,,,0.319200731,16,16/08/2019,,,
17/08/2019,,,,0.244282903,17,17/08/2019,,,
18/08/2019,,,,0.142191722,11,18/08/2019,,,
19/08/2019,,,,0.107077454,13,19/08/2019,,,
20/08/2019,,,,0.182928742,18,20/08/2019,,,
21/08/2019,,,,0.226226323,22,21/08/2019,,,
22/08/2019,,,,0.384045725,10,22/08/2019,,,
23/08/2019,,,,0.168554594,21,23/08/2019,,,
24/08/2019,,,,0.277960383,22,24/08/2019,,,
25/08/2019,,,,0.332998909,20,25/08/2019,,,
26/08/2019,,,,0.233633034,13,26/08/2019,,,
27/08/2019,,,,0.10453373,18,27/08/2019,,,
28/08/2019,,,,0.09498545,15,28/08/2019,,,
29/08/2019,,,,0.007669478,12,29/08/2019,,,
30/08/2019,,,,0.039947811,19,30/08/2019,,,
31/08/2019,,,,0.405407936,25,31/08/2019,,,
1/09/2019,,,,-0.013096726,10,1/09/2019,,,
2/09/2019,,,,0.020412996,22,2/09/2019,,,
3/09/2019,,,,-0.012636784,13,3/09/2019,,,
4/09/2019,,,,0.023121345,19,4/09/2019,,,
5/09/2019,,,,0.215335317,20,5/09/2019,,,
6/09/2019,,,,0.143851792,23,6/09/2019,,,
7/09/2019,,,,0.264743081,18,7/09/2019,,,
8/09/2019,,,,0.201666667,5,8/09/2019,,,
9/09/2019,,,,0.114957354,28,9/09/2019,,,
10/09/2019,,,,0.38299411,12,10/09/2019,,,
11/09/2019,,,,0.175604725,24,11/09/2019,,,
12/09/2019,,,,0.056391723,14,12/09/2019,,,
13/09/2019,,,,0.166053136,10,13/09/2019,,,
14/09/2019,,,,0.449980377,13,14/09/2019,,,
15/09/2019,,,,0.069190003,16,15/09/2019,,,
16/09/2019,,,,0.036592366,26,16/09/2019,,,
17/09/2019,,,,0.151420004,9,17/09/2019,,,
18/09/2019,,,,0.142960308,20,18/09/2019,,,
19/09/2019,,,,0.186609282,7,19/09/2019,,,
20/09/2019,,,,0.231295645,9,20/09/2019,,,
21/09/2019,,,,-0.063786393,17,21/09/2019,,,
22/09/2019,,,,0.172128991,16,22/09/2019,,,
23/09/2019,,,,-0.070075279,11,23/09/2019,,,
24/09/2019,,,,0.101805556,15,24/09/2019,,,
25/09/2019,,,,0.07949193,23,25/09/2019,,,
26/09/2019,,,,0.170481481,20,26/09/2019,,,
27/09/2019,,,,0.072315833,22,27/09/2019,,,
28/09/2019,,,,0.254174054,14,28/09/2019,,,
29/09/2019,,,,0.100957503,27,29/09/2019,,,
30/09/2019,,,,0.135948455,33,30/09/2019,,,
1/10/2019,,,,0.204342025,16,1/10/2019,,,
2/10/2019,,,,0.118125472,20,2/10/2019,,,
3/10/2019,,,,0.140621427,26,3/10/2019,,,
4/10/2019,,,,0.071926257,30,4/10/2019,,,
5/10/2019,,,,0.036260492,30,5/10/2019,,,
6/10/2019,,,,0.096489977,25,6/10/2019,,,
7/10/2019,,,,0.076166892,20,7/10/2019,,,
8/10/2019,,,,0.259868012,23,8/10/2019,,,
9/10/2019,,,,0.175230342,36,9/10/2019,,,
10/10/2019,,,,0.015400147,20,10/10/2019,,,
11/10/2019,,,,0.287549732,21,11/10/2019,,,
12/10/2019,,,,0.12294862,19,12/10/2019,,,
13/10/2019,,,,0.19088323,20,13/10/2019,,,
14/10/2019,,,,0.128805455,31,14/10/2019,,,
15/10/2019,,,,0.04562037,15,15/10/2019,,,
16/10/2019,,,,0.188,19,16/10/2019,,,
17/10/2019,,,,0.123523392,19,17/10/2019,,,
18/10/2019,,,,0.128672333,17,18/10/2019,,,
19/10/2019,,,,0.099568584,21,19/10/2019,,,
20/10/2019,,,,0.127917913,17,20/10/2019,,,
21/10/2019,,,,0.18213696,13,21/10/2019,,,
22/10/2019,,,,0.300642587,14,22/10/2019,,,
23/10/2019,,,,0.062003517,22,23/10/2019,,,
24/10/2019,,,,0.083964947,10,24/10/2019,,,
25/10/2019,,,,0.112736427,20,25/10/2019,,,
26/10/2019,,,,0.0326657,26,26/10/2019,,,
27/10/2019,,,,0.2,5,27/10/2019,,,
28/10/2019,,,,0.338030754,7,28/10/2019,,,
29/10/2019,,,,0.126891334,18,29/10/2019,,,
30/10/2019,,,,0.127957533,19,30/10/2019,,,
31/10/2019,,,,0.006886574,18,31/10/2019,,,
1/11/2019,,,,0.120338817,33,1/11/2019,,,
2/11/2019,,,,0.049044847,9,2/11/2019,,,
3/11/2019,,,,0.05538922,20,3/11/2019,,,
4/11/2019,,,,0.083353571,25,4/11/2019,,,
5/11/2019,,,,0.095710519,17,5/11/2019,,,
6/11/2019,,,,0.310288939,16,6/11/2019,,,
7/11/2019,,,,0.116188954,16,7/11/2019,,,
8/11/2019,,,,0.291666667,3,8/11/2019,,,
9/11/2019,,,,0.149769085,13,9/11/2019,,,
10/11/2019,,,,0.105091856,20,10/11/2019,,,
11/11/2019,,,,0.187594579,23,11/11/2019,,,
12/11/2019,,,,0.136681589,10,12/11/2019,,,
13/11/2019,,,,-0.047551893,13,13/11/2019,,,
14/11/2019,,,,-0.072292777,13,14/11/2019,,,
15/11/2019,,,,0.057071541,20,15/11/2019,,,
16/11/2019,,,,0.318394774,16,16/11/2019,,,
17/11/2019,,,,0.064731385,36,17/11/2019,,,
18/11/2019,,,,0.119209402,13,18/11/2019,,,
19/11/2019,,,,0.151717687,7,19/11/2019,,,
20/11/2019,,,,0.191997156,17,20/11/2019,,,
21/11/2019,,,,0.077252517,23,21/11/2019,,,
22/11/2019,,,,0.113047619,15,22/11/2019,,,
23/11/2019,,,,0.068925602,13,23/11/2019,,,
24/11/2019,,,,0.029731877,22,24/11/2019,,,
25/11/2019,,,,0.180923822,6,25/11/2019,,,
26/11/2019,,,,0.202578775,10,26/11/2019,,,
27/11/2019,,,,0.005681818,8,27/11/2019,,,
28/11/2019,,,,1,2,28/11/2019,,,
29/11/2019,,,,0.2,2,29/11/2019,,,
30/11/2019,,,,0.253571429,7,30/11/2019,,,
1/12/2019,,,,0.19,5,1/12/2019,,,
2/12/2019,,,,0.187421472,28,2/12/2019,,,
3/12/2019,,,,0.140625,4,3/12/2019,,,
4/12/2019,,,,0.280505952,7,4/12/2019,,,
5/12/2019,,,,0.206496458,11,5/12/2019,,,
6/12/2019,,,,-0.034513889,17,6/12/2019,,,
7/12/2019,,,,0.219912278,15,7/12/2019,,,
8/12/2019,,,,0.075543745,21,8/12/2019,,,
9/12/2019,,,,0.272727273,11,9/12/2019,,,
10/12/2019,,,,0.196083333,15,10/12/2019,,,
11/12/2019,,,,0.090217014,12,11/12/2019,,,
12/12/2019,,,,0.102231966,23,12/12/2019,,,
13/12/2019,,,,0.156211864,21,13/12/2019,,,
14/12/2019,,,,-0.050368266,18,14/12/2019,,,
15/12/2019,,,,0.008880485,22,15/12/2019,,,
16/12/2019,,,,0.153087061,21,16/12/2019,,,
17/12/2019,,,,0.181299291,17,17/12/2019,,,
18/12/2019,,,,-0.001608802,25,18/12/2019,,,
19/12/2019,,,,0.264345238,14,19/12/2019,,,
20/12/2019,,,,0.156884524,25,20/12/2019,,,
21/12/2019,,,,0.234895039,18,21/12/2019,,,
22/12/2019,,,,-0.09625,5,22/12/2019,,,
23/12/2019,,,,0.042113095,8,23/12/2019,,,
24/12/2019,,,,0.063123196,13,24/12/2019,,,
25/12/2019,,,,0.035,5,25/12/2019,,,
26/12/2019,,,,-0.050717716,17,26/12/2019,,,
27/12/2019,,,,0.191960539,13,27/12/2019,,,
28/12/2019,,,,0.123020825,22,28/12/2019,,,
29/12/2019,,,,0.029292929,4,29/12/2019,,,
30/12/2019,,,,-0.085833333,2,30/12/2019,,,
31/12/2019,,,,0.276129784,25,31/12/2019,,,
1/01/2020,,,,0.372190657,6,1/01/2020,,,
2/01/2020,,,,0.093472823,9,2/01/2020,,,
3/01/2020,,,,0.114802905,13,3/01/2020,,,
4/01/2020,,,,0.063296627,6,4/01/2020,,,
5/01/2020,,,,0.128661616,3,5/01/2020,,,
6/01/2020,,,,0.058506945,8,6/01/2020,,,
7/01/2020,,,,0.61125,4,7/01/2020,,,
8/01/2020,,,,0.242857143,1,8/01/2020,,,
9/01/2020,,,,0.13952753,16,9/01/2020,,,
10/01/2020,,,,0.269493382,14,10/01/2020,,,
11/01/2020,,,,0.001993323,11,11/01/2020,,,
12/01/2020,,,,0.017779295,26,12/01/2020,,,
13/01/2020,,,,0.028362193,11,13/01/2020,,,
14/01/2020,,,,0.056428571,5,14/01/2020,,,
15/01/2020,,,,0.071775162,10,15/01/2020,,,
16/01/2020,,,,0.341833213,10,16/01/2020,,,
17/01/2020,,,,0.089808484,17,17/01/2020,,,
18/01/2020,,,,0.106032548,9,18/01/2020,,,
19/01/2020,,,,0.32386462,11,19/01/2020,,,
20/01/2020,,,,0.253948205,13,20/01/2020,,,
21/01/2020,,,,0.374982639,10,21/01/2020,,,
22/01/2020,,,,0.267791005,18,22/01/2020,,,
23/01/2020,,,,0.094663525,24,23/01/2020,,,
24/01/2020,,,,0.067438988,20,24/01/2020,,,
25/01/2020,,,,0.274997666,17,25/01/2020,,,
26/01/2020,,,,0.124420787,23,26/01/2020,,,
27/01/2020,,,,0.004416667,12,27/01/2020,,,
28/01/2020,,,,0.122882531,19,28/01/2020,,,
29/01/2020,,,,0.169634552,24,29/01/2020,,,
30/01/2020,,,,0.203240327,16,30/01/2020,,,
31/01/2020,,,,0.299305556,11,31/01/2020,,,
1/02/2020,,,,0.182625,5,1/02/2020,,,
2/02/2020,,,,0.24327877,12,2/02/2020,,,
3/02/2020,,,,0.448745748,14,3/02/2020,,,
4/02/2020,,,,0.310344767,9,4/02/2020,,,
5/02/2020,,,,0.246875,8,5/02/2020,,,
6/02/2020,,,,0.063194445,8,6/02/2020,,,
7/02/2020,,,,0.242146636,20,7/02/2020,,,
8/02/2020,,,,0.089890658,15,8/02/2020,,,
9/02/2020,,,,0.115534662,24,9/02/2020,,,
10/02/2020,,,,-0.02814394,8,10/02/2020,,,
11/02/2020,,,,0.127214556,13,11/02/2020,,,
12/02/2020,,,,0.052798515,29,12/02/2020,,,
13/02/2020,,,,0.06841935,8,13/02/2020,,,
14/02/2020,,,,0.352196381,21,14/02/2020,,,
15/02/2020,,,,0.23904321,9,15/02/2020,,,
16/02/2020,,,,0.2675,2,16/02/2020,,,
17/02/2020,,,,0.303764172,7,17/02/2020,,,
18/02/2020,,,,0.084842282,35,18/02/2020,,,
19/02/2020,,,,0.108981481,9,19/02/2020,,,
20/02/2020,,,,0.148070549,24,20/02/2020,,,
21/02/2020,,,,0.120535714,14,21/02/2020,,,
22/02/2020,,,,0.307905844,11,22/02/2020,,,
23/02/2020,,,,0.066880001,11,23/02/2020,,,
24/02/2020,,,,0.120057928,13,24/02/2020,,,
25/02/2020,,,,-0.048150897,11,25/02/2020,,,
26/02/2020,,,,0.175382538,19,26/02/2020,,,
27/02/2020,,,,0.079761905,4,27/02/2020,,,
28/02/2020,,,,0.122323836,20,28/02/2020,,,
29/02/2020,,,,0.226785714,14,29/02/2020,,,
1/03/2020,,,,0.054078421,13,1/03/2020,,,
2/03/2020,,,,0.173542424,25,2/03/2020,,,
3/03/2020,,,,0.075390669,23,3/03/2020,,,
4/03/2020,,,,0.121463042,34,4/03/2020,,,
5/03/2020,,,,0.060679974,19,5/03/2020,,,
6/03/2020,,,,0.250245098,17,6/03/2020,,,
7/03/2020,,,,0.390803572,4,7/03/2020,,,
8/03/2020,,,,0.225439935,8,8/03/2020,,,
9/03/2020,,,,0.066522424,18,9/03/2020,,,
10/03/2020,,,,0.225638095,19,10/03/2020,,,
11/03/2020,,,,0.21750731,19,11/03/2020,,,
12/03/2020,,,,0.29712963,9,12/03/2020,,,
13/03/2020,,,,0.259136243,15,13/03/2020,,,
14/03/2020,,,,0.129642857,17,14/03/2020,,,
15/03/2020,,,,0.181216856,15,15/03/2020,,,
16/03/2020,,,,0.132082185,11,16/03/2020,,,
17/03/2020,,,,0.319250541,7,17/03/2020,,,
18/03/2020,,,,0.107720694,17,18/03/2020,,,
19/03/2020,,,,0.197767857,6,19/03/2020,,,
20/03/2020,,,,0.270034722,4,20/03/2020,,,
21/03/2020,,,,0.0953125,8,21/03/2020,,,
22/03/2020,,,,0.212822927,14,22/03/2020,,,
23/03/2020,,,,0.084578388,12,23/03/2020,,,
24/03/2020,,,,0.158597452,22,24/03/2020,,,
25/03/2020,,,,0.181000388,13,25/03/2020,,,
26/03/2020,,,,0.231856061,5,26/03/2020,,,
27/03/2020,,,,0.19904576,19,27/03/2020,,,
28/03/2020,,,,-0.006810798,16,28/03/2020,,,
29/03/2020,,,,0.187814394,20,29/03/2020,,,
30/03/2020,,,,0.2125,8,30/03/2020,,,
31/03/2020,,,,0.080189484,10,31/03/2020,,,
1/04/2020,,,,-0.02725,4,1/04/2020,,,
2/04/2020,,,,0.124416975,8,2/04/2020,,,
3/04/2020,,,,0.250622428,9,3/04/2020,,,
4/04/2020,,,,0.168680556,15,4/04/2020,,,
5/04/2020,,,,0.079359548,10,5/04/2020,,,
6/04/2020,,,,0.085710923,12,6/04/2020,,,
7/04/2020,,,,0.09375257,16,7/04/2020,,,
8/04/2020,,,,0.197792261,17,8/04/2020,,,
9/04/2020,,,,0.260590278,4,9/04/2020,,,
10/04/2020,,,,0.192670402,17,10/04/2020,,,
11/04/2020,,,,0.238283757,17,11/04/2020,,,
12/04/2020,,,,0.152005237,20,12/04/2020,,,
13/04/2020,,,,0.115663265,14,13/04/2020,,,
14/04/2020,,,,0.137147653,11,14/04/2020,,,
15/04/2020,,,,0.169657513,6,15/04/2020,,,
16/04/2020,,,,-0.082118056,6,16/04/2020,,,
17/04/2020,,,,-0.027364979,14,17/04/2020,,,
18/04/2020,,,,0.260159774,19,18/04/2020,,,
19/04/2020,,,,0.167136462,11,19/04/2020,,,
20/04/2020,,,,0.275912698,7,20/04/2020,,,
21/04/2020,,,,0.193258102,16,21/04/2020,,,
22/04/2020,,,,0.120471681,10,22/04/2020,,,
23/04/2020,,,,0.156135476,24,23/04/2020,,,
24/04/2020,,,,0.177116125,16,24/04/2020,,,
25/04/2020,,,,0.131032821,13,25/04/2020,,,
26/04/2020,,,,0.07938439,17,26/04/2020,,,
27/04/2020,,,,-0.018030754,12,27/04/2020,,,
28/04/2020,,,,0.207638889,8,28/04/2020,,,
29/04/2020,,,,-0.032083333,5,29/04/2020,,,
30/04/2020,,,,0.03185941,21,30/04/2020,,,
1/05/2020,,,,0.118206597,16,1/05/2020,,,
2/05/2020,,,,0.048838234,18,2/05/2020,,,
3/05/2020,,,,0.098151194,19,3/05/2020,,,
4/05/2020,,,,0.134351822,10,4/05/2020,,,
5/05/2020,,,,0.208170458,19,5/05/2020,,,
6/05/2020,,,,0.060143229,8,6/05/2020,,,
7/05/2020,,,,-0.156818182,6,7/05/2020,,,
8/05/2020,,,,0.297356918,11,8/05/2020,,,
9/05/2020,,,,0.124160969,13,9/05/2020,,,
10/05/2020,,,,0.056161491,23,10/05/2020,,,
11/05/2020,,,,0.043057961,22,11/05/2020,,,
12/05/2020,,,,0.111155637,27,12/05/2020,,,
13/05/2020,,,,0.015956152,11,13/05/2020,,,
14/05/2020,,,,0.218215939,15,14/05/2020,,,
15/05/2020,,,,0.402391582,14,15/05/2020,,,
16/05/2020,,,,0.140583545,29,16/05/2020,,,
17/05/2020,,,,0.193034979,18,17/05/2020,,,
18/05/2020,,,,0.050574062,25,18/05/2020,,,
19/05/2020,,,,0.110561938,13,19/05/2020,,,
20/05/2020,,,,0.16483631,28,20/05/2020,,,
21/05/2020,,,,0.211661616,15,21/05/2020,,,
22/05/2020,,,,0.116904049,36,22/05/2020,,,
23/05/2020,,,,-0.038354701,13,23/05/2020,,,
24/05/2020,,,,0.181314927,14,24/05/2020,,,
25/05/2020,,,,0.179176519,29,25/05/2020,,,
26/05/2020,,,,0.052032261,18,26/05/2020,,,
27/05/2020,,,,0.030017533,22,27/05/2020,,,
28/05/2020,,,,0.166630315,30,28/05/2020,,,
29/05/2020,,,,0.071096407,16,29/05/2020,,,
30/05/2020,,,,0.024400573,16,30/05/2020,,,
31/05/2020,,,,0.060670212,14,31/05/2020,,,
1/06/2020,,,,-0.0615,10,1/06/2020,,,
2/06/2020,,,,0.16172291,30,2/06/2020,,,
3/06/2020,,,,0.004168083,26,3/06/2020,,,
4/06/2020,,,,0.197542369,46,4/06/2020,,,
5/06/2020,,,,0.349021471,28,5/06/2020,,,
6/06/2020,,,,0.172294823,16,6/06/2020,,,
7/06/2020,,,,0.173161435,28,7/06/2020,,,
8/06/2020,,,,0.001168155,16,8/06/2020,,,
9/06/2020,,,,0.249077932,18,9/06/2020,,,
10/06/2020,,,,0.30083206,17,10/06/2020,,,
11/06/2020,,,,0.096754035,29,11/06/2020,,,
12/06/2020,,,,-0.016044823,12,12/06/2020,,,
13/06/2020,,,,0.207647675,22,13/06/2020,,,
14/06/2020,,,,0.123633185,8,14/06/2020,,,
15/06/2020,,,,0.028947844,8,15/06/2020,,,
16/06/2020,,,,0.183640873,6,16/06/2020,,,
17/06/2020,,,,0.388796296,3,17/06/2020,,,
18/06/2020,,,,0.224458019,47,18/06/2020,,,
19/06/2020,,,,0.0965867,21,19/06/2020,,,
20/06/2020,,,,0.061159324,12,20/06/2020,,,
21/06/2020,,,,-0.044642857,7,21/06/2020,,,
22/06/2020,,,,0.112170656,24,22/06/2020,,,
23/06/2020,,,,0.07237314,17,23/06/2020,,,
24/06/2020,,,,0.167696759,9,24/06/2020,,,
25/06/2020,,,,0.08240176,16,25/06/2020,,,
26/06/2020,,,,0.262770964,9,26/06/2020,,,
27/06/2020,,,,-0.016408874,25,27/06/2020,,,
28/06/2020,,,,-0.007221828,11,28/06/2020,,,
29/06/2020,,,,-0.045251193,13,29/06/2020,,,
30/06/2020,,,,0.125902778,8,30/06/2020,,,
1/07/2020,,,,0.106308818,25,1/07/2020,,,
2/07/2020,,,,-0.000457702,22,2/07/2020,,,
3/07/2020,,,,0.251090829,15,3/07/2020,,,
4/07/2020,,,,0.118398656,21,4/07/2020,,,
5/07/2020,,,,-0.062835949,8,5/07/2020,,,
6/07/2020,,,,0.000544831,20,6/07/2020,,,
7/07/2020,,,,0.142694032,7,7/07/2020,,,
8/07/2020,,,,0.012555898,6,8/07/2020,,,
9/07/2020,,,,-0.049237796,19,9/07/2020,,,
10/07/2020,,,,0.18288246,14,10/07/2020,,,
11/07/2020,,,,-0.098174048,13,11/07/2020,,,
12/07/2020,,,,0.05045979,13,12/07/2020,,,
13/07/2020,,,,0.053968254,7,13/07/2020,,,
14/07/2020,,,,0.179464286,4,14/07/2020,,,
15/07/2020,,,,0.188960777,15,15/07/2020,,,
16/07/2020,,,,0.322071759,4,16/07/2020,,,
17/07/2020,,,,0.095944941,8,17/07/2020,,,
18/07/2020,,,,0.211607143,4,18/07/2020,,,
19/07/2020,,,,0.148535551,5,19/07/2020,,,
20/07/2020,,,,0.707291667,2,20/07/2020,,,
21/07/2020,,,,0.229530638,7,21/07/2020,,,
22/07/2020,,,,0.125,2,22/07/2020,,,
23/07/2020,,,,0.156080598,10,23/07/2020,,,
24/07/2020,,,,0.1909375,8,24/07/2020,,,
25/07/2020,,,,0.35957881,10,25/07/2020,,,
26/07/2020,,,,0.092109354,16,26/07/2020,,,
27/07/2020,,,,0.038234747,8,27/07/2020,,,
28/07/2020,,,,-0.126584656,5,28/07/2020,,,
29/07/2020,,,,0.212599923,28,29/07/2020,,,
30/07/2020,,,,0.191474217,15,30/07/2020,,,
31/07/2020,,,,0.085169959,12,31/07/2020,,,
1/08/2020,,,,0.195067713,13,1/08/2020,,,
2/08/2020,,,,0.160118496,24,2/08/2020,,,
3/08/2020,,,,-0.049576291,11,3/08/2020,,,
4/08/2020,,,,0.204857504,11,4/08/2020,,,
5/08/2020,,,,0.122088569,16,5/08/2020,,,
6/08/2020,,,,0.265108901,11,6/08/2020,,,
7/08/2020,,,,0.091022051,16,7/08/2020,,,
8/08/2020,,,,0.010416667,3,8/08/2020,,,
10/08/2020,,,,0.158950893,20,10/08/2020,,,
11/08/2020,,,,0.175720681,11,11/08/2020,,,
12/08/2020,,,,0.397424073,24,12/08/2020,,,
13/08/2020,,,,0.137288228,20,13/08/2020,,,
14/08/2020,,,,0.141457955,25,14/08/2020,,,
15/08/2020,,,,0.018674242,18,15/08/2020,,,
16/08/2020,,,,0.075520833,4,16/08/2020,,,
17/08/2020,,,,0.065809238,15,17/08/2020,,,
18/08/2020,,,,0.025045905,19,18/08/2020,,,
19/08/2020,,,,0.100193452,15,19/08/2020,,,
20/08/2020,,,,0.124646465,21,20/08/2020,,,
21/08/2020,,,,0.209090909,11,21/08/2020,,,
22/08/2020,,,,0.040107393,13,22/08/2020,,,
23/08/2020,,,,0.152464929,11,23/08/2020,,,
24/08/2020,,,,0.129444444,11,24/08/2020,,,
25/08/2020,,,,0.048085297,45,25/08/2020,,,
26/08/2020,,,,0.020515873,42,26/08/2020,,,
27/08/2020,,,,0.006306306,37,27/08/2020,,,
28/08/2020,,,,0.029231361,30,28/08/2020,,,
29/08/2020,,,,0.135613589,31,29/08/2020,,,
30/08/2020,,,,0.068634153,31,30/08/2020,,,
31/08/2020,,,,0.118364099,14,31/08/2020,,,
1/09/2020,,,,0.116409157,19,1/09/2020,,,
2/09/2020,,,,0.102862897,25,2/09/2020,,,
3/09/2020,,,,0.060277914,21,3/09/2020,,,
4/09/2020,,,,0.123947917,20,4/09/2020,,,
5/09/2020,,,,0.327758838,18,5/09/2020,,,
6/09/2020,,,,0.037573696,21,6/09/2020,,,
7/09/2020,,,,0.131328668,18,7/09/2020,,,
8/09/2020,,,,0.142463068,44,8/09/2020,,,
9/09/2020,,,,0.131999963,34,9/09/2020,,,
10/09/2020,,,,0.138070821,41,10/09/2020,,,
11/09/2020,,,,0.056428571,21,11/09/2020,,,
